basin_id,paradigm,regime,contrast,parameter,symbol,display_name,z_base,z_cn,delta_base_minus_cn,physical_base,physical_cn,delta_physical,frac_snow,snow_stratum,snow_regime
01022500,IC,IC,Base-CN,xaj_cg,cg,cg,0,0.64288429787536916,-0.64288429787536916,0.90000000000000002,0.96428842978753693,-0.064288429787536905,0.24525900924827099,S3,S3
01022500,IC,IC,Base-CN,xaj_a,a,a (UH shape),0.81564981353834509,0.64246501114264476,0.17318480239570033,2.3653844592612008,1.8631485323136698,0.50223592694753094,0.24525900924827099,S3,S3
01022500,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0.042195441487401064,0.10310521150571961,-0.060909770018318543,0.27427036966810692,0.67018387478717745,-0.39591350511907053,0.24525900924827099,S3,S3
01031500,IC,IC,Base-CN,xaj_k,k,k,0.084984228180829804,0.14721585233002429,-0.062231624149194489,0.62747634227124471,0.72082377849503643,-0.093347436223791713,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_b,b,b,0,0.062328514634781708,-0.062328514634781708,0.10000000000000001,0.21842417780608525,-0.11842417780608525,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_um,um,um,1,0,1,50,5,45,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_lm,lm,lm,1,1,0,200,200,0,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_c,c,c,0.73841738292868242,0.3504242856547039,0.38799309727397852,0.23460434573217059,0.13760607141367598,0.096998274318494615,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_sm,sm,sm,0.27136538073167732,0.57599283512750865,-0.30462745439583133,30.779711169509344,59.719319337113319,-28.939608167603975,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_ex,ex,ex,0,0.028777084647999933,-0.028777084647999933,0.10000000000000001,0.15467646083119987,-0.054676460831199869,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_ki,ki,ki,0.57221059687672893,0.31899960373929048,0.25321099313743844,0.40054741781371023,0.22329972261750333,0.17724769519620689,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_kg,kg,kg,0,0,0,0,0,0,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_ci,ci,ci,0.21837493548317946,0,0.21837493548317946,0.29653744193486153,0.10000000000000001,0.19653744193486153,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_cg,cg,cg,0.62081411487296967,1,-0.37918588512703033,0.96208141148729698,1,-0.037918588512703022,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_a,a,a (UH shape),0,0.50206884066036617,-0.50206884066036617,0,1.4559996379150619,-1.4559996379150619,0.29183647300195797,S3,S3
01031500,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.29183647300195797,S3,S3
01047000,IC,IC,Base-CN,xaj_k,k,k,0,0.055280855410161887,-0.055280855410161887,0.5,0.58292128311524283,-0.082921283115242828,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_b,b,b,0.24535629013656404,0.30795714538354629,-0.062600855246982251,0.56617695125947165,0.68511857622873795,-0.1189416249692663,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_lm,lm,lm,0.17241605106693142,0.10027655692679499,0.072139494140136429,51.034889192047658,38.049780246823097,12.98510894522456,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_c,c,c,1,0.0069381453656404135,0.99306185463435959,0.29999999999999999,0.051734536341410106,0.24826546365858987,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_sm,sm,sm,0.2597671015420977,0.51168466167163007,-0.25191756012953237,29.67787464649928,53.61004285880486,-23.93216821230558,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_ex,ex,ex,0,0.13518830459310191,-0.13518830459310191,0.10000000000000001,0.35685777872689362,-0.25685777872689364,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_ki,ki,ki,0.46794892475138883,0.31508703685590073,0.1528618878954881,0.32756424732597217,0.2205609257991305,0.10700332152684167,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_kg,kg,kg,0,0,0,0,0,0,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_ci,ci,ci,0.096036215279863807,0.047483617243135968,0.048552598036727838,0.18643259375187743,0.14273525551882238,0.04369733823305505,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_cg,cg,cg,0.72827310122256639,1,-0.27172689877743361,0.97282731012225665,1,-0.02717268987774335,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_a,a,a (UH shape),0,0.22428221178113172,-0.22428221178113172,0,0.65041841416528201,-0.65041841416528201,0.28011812694073601,S3,S3
01047000,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.28011812694073601,S3,S3
01052500,IC,IC,Base-CN,xaj_k,k,k,0,0.20524495699491543,-0.20524495699491543,0.5,0.80786743549237316,-0.30786743549237316,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_b,b,b,0,0.093589150621477712,-0.093589150621477712,0.10000000000000001,0.27781938618080765,-0.17781938618080764,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_im,im,im,0.15133288789314775,0.40755228054195991,-0.25621939264881216,0.045399866367944325,0.12226568416258797,-0.076865817794643645,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_lm,lm,lm,1,0.170845745570646,0.82915425442935398,200,50.752234202716281,149.24776579728371,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_c,c,c,0.050641880212696222,0.87388535304511827,-0.82324347283242205,0.062660470053174058,0.26847133826127956,-0.20581086820810551,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_sm,sm,sm,0,1,-1,5,100,-95,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_ex,ex,ex,0,1,-1,0.10000000000000001,2,-1.8999999999999999,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_ki,ki,ki,1,0.077972615896955574,0.92202738410304441,0.69999999999999996,0.054580831127868899,0.64541916887213102,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_kg,kg,kg,0.83181491525562623,0,0.83181491525562623,0.58227044067893829,0,0.58227044067893829,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_ci,ci,ci,0.42549749143507865,0,0.42549749143507865,0.48294774229157078,0.10000000000000001,0.3829477422915708,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_cg,cg,cg,1,0.5814337164269302,0.4185662835730698,1,0.95814337164269303,0.041856628357306969,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_a,a,a (UH shape),0.81736456100412824,0.97076122069211679,-0.15339665968798855,2.3703572269119717,2.8152075400071386,-0.44485031309516687,0.35269825404932598,S4,S4
01052500,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.35269825404932598,S4,S4
01054200,IC,IC,Base-CN,xaj_k,k,k,0.084487735995482538,0.098225130025389129,-0.013737394029906591,0.62673160399322381,0.64733769503808369,-0.020606091044859887,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_b,b,b,0.10817759227448466,0.13227337913403306,-0.024095786859548399,0.30553742532152084,0.35131942035466279,-0.045781995033141953,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_im,im,im,0.016729005012595062,0,0.016729005012595062,0.0050187015037785184,0,0.0050187015037785184,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_lm,lm,lm,1,1,0,200,200,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_c,c,c,0,0,0,0.050000000000000003,0.050000000000000003,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_sm,sm,sm,0.02756147657294928,0.093755167841987355,-0.066193691269038069,7.6183402744301816,13.906740944988799,-6.2884006705586177,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_ex,ex,ex,1,0.34686177355634257,0.65313822644365738,2,0.75903736975705083,1.2409626302429491,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_ki,ki,ki,1,1,0,0.69999999999999996,0.69999999999999996,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_kg,kg,kg,0,0,0,0,0,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_ci,ci,ci,0.829899542161606,0.79494013153608112,0.034959410625524878,0.84690958794544535,0.81544611838247305,0.031463469562972302,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_cg,cg,cg,1,1,0,1,1,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_a,a,a (UH shape),0,0,0,0,0,0,0.29964153966287899,S3,S3
01054200,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.29964153966287899,S3,S3
01055000,IC,IC,Base-CN,xaj_k,k,k,0.039910770179993005,0.073812646707336185,-0.03390187652734318,0.55986615526998951,0.61071897006100428,-0.050852814791014778,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_b,b,b,0.20683460943062254,0.12159457371995804,0.085240035710664505,0.49298575791818278,0.33102969006792027,0.16195606785026251,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_um,um,um,1,0,1,50,5,45,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_lm,lm,lm,0.38111176463067015,1,-0.61888823536932991,88.600117633520625,200,-111.39988236647937,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_dm,dm,dm,0,1,-1,20,200,-180,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_c,c,c,0,0.99306503306302951,-0.99306503306302951,0.050000000000000003,0.29826625826575737,-0.24826625826575738,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_sm,sm,sm,0.13653983801513744,0.12560339315798053,0.010936444857156918,17.971284611438058,16.93232235000815,1.0389622614299086,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_ex,ex,ex,0.31468480413382666,0.30483030912583198,0.0098544950079946791,0.69790112785427061,0.67917758733908073,0.018723540515189874,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_ki,ki,ki,0.28520053744743235,1,-0.71479946255256765,0.19964037621320263,0.69999999999999996,-0.50035962378679733,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_kg,kg,kg,0,0,0,0,0,0,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_ci,ci,ci,0,0.74442378843984025,-0.74442378843984025,0.10000000000000001,0.76998140959585626,-0.66998140959585628,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_cg,cg,cg,0.60743642876709758,0,0.60743642876709758,0.96074364287670977,0.90000000000000002,0.060743642876709747,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_a,a,a (UH shape),0,0,0,0,0,0,0.30604885169486701,S4,S4
01055000,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.30604885169486701,S4,S4
01057000,IC,IC,Base-CN,xaj_k,k,k,0.10093551914301931,0.13493309948449447,-0.033997580341475167,0.65140327871452897,0.7023996492267417,-0.05099637051221273,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_b,b,b,0.11643011947800093,0.34413951295487949,-0.22770939347687857,0.32121722700820177,0.75386507461427099,-0.43264784760606922,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_lm,lm,lm,1,0,1,200,20,180,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_dm,dm,dm,0,0.078284095144511276,-0.078284095144511276,20,34.091137126012029,-14.091137126012029,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_c,c,c,0,1,-1,0.050000000000000003,0.29999999999999999,-0.25,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_sm,sm,sm,0.3088024576439104,0.4240621550513502,-0.1152596974074398,34.336233476171486,45.285904729878268,-10.949671253706782,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_ex,ex,ex,0.015332900853408996,0.065487302770356498,-0.050154401916947505,0.1291325116214771,0.22442587526367735,-0.095293363642200257,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_ki,ki,ki,0.36719482931697234,0.25104643577734181,0.11614839353963052,0.2570363805218806,0.17573250504413926,0.081303875477741344,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_kg,kg,kg,0,0.09028842375733509,-0.09028842375733509,0,0.063201896630134563,-0.063201896630134563,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_ci,ci,ci,0.07009404610862216,0,0.07009404610862216,0.16308464149775995,0.10000000000000001,0.063084641497759941,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_cg,cg,cg,0.9199785673274099,0.49099988766546432,0.42897867966194558,0.99199785673274099,0.94909998876654644,0.042897867966194547,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_a,a,a (UH shape),0.26987714621704412,0.52101956500896218,-0.25114241879191807,0.78264372402942795,1.5109567385259903,-0.72831301449656238,0.25115767276909801,S3,S3
01057000,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.25115767276909801,S3,S3
01073000,IC,IC,Base-CN,xaj_k,k,k,0.088552002613301387,0.088426171399547046,0.00012583121375434048,0.63282800391995209,0.63263925709932056,0.00018874682063152459,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_b,b,b,0.19434160272502876,0.13752986434643077,0.056811738378597987,0.46924904517755461,0.36130674225821846,0.10794230291933615,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_lm,lm,lm,0.90692865049874927,0.87383141462576186,0.033097235872987407,183.24715708977487,177.28965463263714,5.9575024571377355,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_c,c,c,0.80187937360730732,0.15348600716530875,0.64839336644199852,0.25046984340182682,0.088371501791327189,0.16209834161049963,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_sm,sm,sm,0.27050899650693505,0.56836044114975226,-0.29785144464281721,30.698354668158832,58.994241909226467,-28.295887241067636,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_ex,ex,ex,0.10103892388165914,1,-0.89896107611834086,0.29197395537515236,2,-1.7080260446248476,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_ki,ki,ki,0.19256149560118421,0.11656063628578807,0.076000859315396144,0.13479304692082894,0.081592445400051644,0.053200601520777296,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_kg,kg,kg,0,0.045678835106177942,-0.045678835106177942,0,0.031975184574324557,-0.031975184574324557,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_ci,ci,ci,0.32750537638746618,0.29231710727076393,0.035188269116702253,0.39475483874871953,0.36308539654368754,0.031669442205031983,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_cg,cg,cg,0,0.47206834004696951,-0.47206834004696951,0.90000000000000002,0.94720683400469696,-0.04720683400469694,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_a,a,a (UH shape),0.83165254257326771,0.81374191367098125,0.017910628902286452,2.4117923734624762,2.3598515496458456,0.051940823816630566,0.17503243505173999,S3,S3
01073000,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.17503243505173999,S3,S3
01078000,IC,IC,Base-CN,xaj_k,k,k,0.14794401635430754,0.14599103856151396,0.0019529777927935754,0.72191602453146131,0.71898655784227095,0.0029294666891903631,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_b,b,b,1,0.27687772666010646,0.72312227333989354,2,0.62606768065420226,1.3739323193457977,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_lm,lm,lm,0.59522500323967986,0.30977755337684748,0.28544744986283238,127.14050058314237,75.759959607832542,51.380540975309827,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_c,c,c,1,1,0,0.29999999999999999,0.29999999999999999,0,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_sm,sm,sm,0.12869565458352908,0.10591536215831898,0.022780292425210097,17.226087185435262,15.061959405040303,2.1641277803949581,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_ex,ex,ex,1,0.39115094644473264,0.60884905355526731,2,0.84318679824499199,1.1568132017550079,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_ki,ki,ki,0.26570698539540821,1,-0.73429301460459184,0.18599488977678574,0.69999999999999996,-0.51400511022321416,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_kg,kg,kg,0,0.068041353187971221,-0.068041353187971221,0,0.04762894723157985,-0.04762894723157985,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_ci,ci,ci,0.48274336810007723,0.88505147029554376,-0.40230810219546653,0.53446903129006951,0.89654632326598938,-0.36207729197591987,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_cg,cg,cg,0,0.90312243410873205,-0.90312243410873205,0.90000000000000002,0.99031224341087321,-0.090312243410873183,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_a,a,a (UH shape),0.96696095523185499,0.70562908365157639,0.2613318715802786,2.8041867701723793,2.0463243425895716,0.75786242758280764,0.23971852199071,S3,S3
01078000,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0.044613849938497936,-0.044613849938497936,0,0.2899900246002366,-0.2899900246002366,0.23971852199071,S3,S3
01123000,IC,IC,Base-CN,xaj_k,k,k,0.21948520111586375,0.20204927959121788,0.017435921524645875,0.82922780167379562,0.80307391938682682,0.026153882286968799,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_b,b,b,0.3629006638198583,0.14463826923427117,0.21826239458558713,0.78951126125773075,0.3748127115451152,0.41469854971261555,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_lm,lm,lm,1,1,0,200,200,0,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_c,c,c,0,1,-1,0.050000000000000003,0.29999999999999999,-0.25,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_sm,sm,sm,0.50100316677414358,0.57009990964996893,-0.069096742875825345,52.59530084354364,59.159491416747045,-6.5641905732034047,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_ex,ex,ex,1,1,0,2,2,0,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_ki,ki,ki,0.13609977854116803,0.1468033413544946,-0.010703562813326573,0.095269844978817617,0.10276233894814622,-0.0074924939693286063,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_kg,kg,kg,0.1610574956432605,0.38100954733190961,-0.21995205168864912,0.11274024695028234,0.2667066831323367,-0.15396643618205436,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_ci,ci,ci,0.12578614156251525,0,0.12578614156251525,0.21320752740626372,0.10000000000000001,0.11320752740626372,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_cg,cg,cg,0.42001183500470674,0.62994809974153088,-0.20993626473682414,0.94200118350047068,0.9629948099741531,-0.020993626473682414,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_a,a,a (UH shape),0.57632365155778376,0,0.57632365155778376,1.6713385895175727,0,1.6713385895175727,0.136053399026134,S2,S2
01123000,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0.19606052727842277,-0.19606052727842277,0,1.2743934273097479,-1.2743934273097479,0.136053399026134,S2,S2
01134500,IC,IC,Base-CN,xaj_k,k,k,0,0.24015690560401129,-0.24015690560401129,0.5,0.86023535840601695,-0.36023535840601695,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_b,b,b,0,0.22326139896511321,-0.22326139896511321,0.10000000000000001,0.52419665803371507,-0.42419665803371509,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_im,im,im,1,0.77962066633015936,0.22037933366984064,0.29999999999999999,0.2338861998990478,0.066113800100952191,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_lm,lm,lm,0,0,0,20,20,0,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_c,c,c,0.25460888762017575,0,0.25460888762017575,0.11365222190504394,0.050000000000000003,0.063652221905043938,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_sm,sm,sm,0,0.4921033413684246,-0.4921033413684246,5,51.749817430000334,-46.749817430000334,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_ex,ex,ex,0,0,0,0.10000000000000001,0.10000000000000001,0,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_ki,ki,ki,0.17024427656708796,0.18465427105716717,-0.014409994490079209,0.11917099359696157,0.12925798974001701,-0.010086996143055443,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_kg,kg,kg,1,0,1,0.69999999999999996,0,0.69999999999999996,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_ci,ci,ci,0.28667737305936736,0.25712463308087596,0.029552739978491394,0.35800963575343059,0.33141216977278837,0.026597465980642221,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_cg,cg,cg,1,1,0,1,1,0,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_a,a,a (UH shape),1,0.93261457323419439,0.067385426765805612,2.8999999999999999,2.7045822623791635,0.19541773762083636,0.28058208922815098,S3,S3
01134500,IC,IC,Base-CN,xaj_theta,theta,theta (UH scale),0,0,0,0,0,0,0.28058208922815098,S3,S3
01137500,IC,IC,Base-CN,xaj_k,k,k,0.20028734067403908,0.22709634085335617,-0.026809000179317088,0.80043101101105862,0.84064451128003426,-0.040213500268975633,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_b,b,b,1,0.52791087135160009,0.47208912864839991,2,1.1030306555680403,0.89696934443195975,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_im,im,im,0,0,0,0,0,0,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_um,um,um,1,1,0,50,50,0,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_lm,lm,lm,1,0,1,200,20,180,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_dm,dm,dm,0,0,0,20,20,0,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_c,c,c,1,1,0,0.29999999999999999,0.29999999999999999,0,0.301814975818189,S4,S4
01137500,IC,IC,Base-CN,xaj_sm,sm,sm,0.32463407351869611,0.17710991790035976,0.14752415561833634,35.840236984276132,21.825442200534177,14.014794783741955,0.301814975818189,S4,S4
